route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,pull_time
13934,38,293 SBS-MYLH-HNS,SBS-HNS,Shivajinagara Bus Station - Hunasuru,3,
13935,38,293 SBS-MYLH-HNS,HNS-SBS,Hunasuru - Shivajinagara Bus Station,3,
13936,38,399-D ANK-DMS,399-D ANK-DMS,Anekal - Dommasandra,3,
13937,38,399-D ANK-DMS,399-D DMS-ANK,Dommasandra - Anekal,3,
13938,38,500-C KRPGH-BSK,KRP-BSK,Krishnaraja Pura Govt Hospital - Banashankari Bus Station,3,
13939,38,500-C KRPGH-BSK,BSK-KRP,Banashankari Bus Station - Krishnaraja Pura Govt Hospital,3,
13940,38,342A-KDTG-KMT,342A-KDTG-KMT,Depot-42 Gate Departure - KR Market (Kalasipalya),3,
13941,38,342A-KDTG-KMT,342A-KMT-KDGT,KR Market (Kalasipalya) - Depot-42 Gate Departure,3,
13942,38,GGS-1,KDTG-GGS,CS-Kodathi Gate - CS-Genius Global School Kodathi,3,
13943,38,GGS-1,GGS-KDTG,CS-Genius Global School Kodathi - CS-Kodathi Gate,3,
13944,38,D42G-RJTP,D42G-RJTP,Depot-42 Gate Departure - RJ Tech Park,3,
13945,38,D42G-RJTP,RJTP-D42G,RJ Tech Park - Depot-42 Gate  Arrival,3,
13946,38,ABS-04,RJTP-ABS,CS-RJ Tech Park - CS-Aspire bee School,3,
13947,38,ABS-04,ABS-RJTP,CS-Aspire bee School - CS-RJ Tech Park,3,
13948,38,342 RJTP-SJP,RJTP-SJP,RJ Tech Park - Sarjapura,3,
13949,38,410AB HAL-BSK,HAL-BSK,HAL Main Gate - Banashankari Bus Station,3,
13950,38,410AB HAL-BSK,BSK-HAL,Banashankari Bus Station - HAL Main Gate,3,
13951,38,378 D34G-ELC-HSS,D34G-ELC-HSS,Depot-34 Gate - Head Start School Kommasandra,3,
13952,38,378 D34G-ELC-HSS,HSS-D34G,Head Start School Kommasandra - Depot-34 Gate,3,
13953,38,378-P D34G-JGN-CPR-HSS,D34G-JGN-HSS,Depot-34 Gate - Head Start School Kommasandra,3,
13954,38,378-P D34G-JGN-CPR-HSS,HSS-D34G,Head Start School Kommasandra - Depot-34 Gate,3,
13955,38,D52-D52G,D52-D52G,Depot-52 Huttanahalli - Depot-52 Departure,3,
13956,38,D52-D52G,D52G-D52,Depot-52 Arrival - Depot-52 Huttanahalli,3,
13957,38,D52G-MRN,D52G-MRN,Depot-52 Departure - Maranayakanahalli,3,
13958,38,D52G-MRN,MRN-D52G,Maranayakanahalli - Depot-52 Arrival,3,
13959,38,282 KBS-VNC-D52G,KBS-D52G,Kempegowda Bus Station - Depot-52 Arrival,3,
13960,38,282 KBS-VNC-D52G,D52G-KBS,Depot-52 Departure - Kempegowda Bus Station,3,
13961,38,289-E KMT-D52G,KMT-D52G,KR Market - Depot-52 Arrival,3,
13962,38,289-E KMT-D52G,D52G-KMT,Depot-52 Departure - KR Market,3,
13963,38,282-G KBS-KDLH-D52G,KBS-KDLH-D52G,Kempegowda Bus Station - Depot-52 Arrival,3,
13964,38,282-G KBS-KDLH-D52G,D52G-KDLH-KBS,Depot-52 Departure - Kempegowda Bus Station,3,
13965,38,289 HBLB-D52G,HBLB-D52G,Hebbala Bridge - Depot-52 Arrival,3,
13966,38,289 HBLB-D52G,D52G-HBLB,Depot-52 Departure - Hebbala Bridge,3,
13967,38,282 HBLB-VNC-D52G,HBLB-D52G,Hebbala Bridge - Depot-52 Arrival,3,
13968,38,282 HBLB-VNC-D52G,D52G-HBLB,Depot-52 Departure - Hebbala Bridge,3,
13969,38,282-F HBLB-MNH,HBLB-MRN,Hebbala Bridge - Maranayakanahalli,3,
13970,38,282-F HBLB-MNH,MRN-HBLB,Maranayakanahalli - Hebbala Bridge,3,
13971,38,289-P D52G-HNS,D52G-HNS,Depot-52 Departure - Hunasuru,3,
13972,38,289-P D52G-HNS,HNS-D52G,Hunasuru - Depot-52 Arrival,3,
13973,38,289-E HBLB-CKH,HBLB-CKH,Hebbala Bridge - Chokkanahalli,3,
13974,38,289-E HBLB-CKH,CKH-HBLB,Chokkanahalli - Hebbala Bridge,3,
13975,38,282-G HBLB-KDLH,HBLB-KDLH,Hebbala Bridge - Kodagalahatti,3,
13976,38,282-G HBLB-KDLH,KDLH-HBLB,Kodagalahatti - Hebbala Bridge,3,
13977,38,289-P HBL-HNS,289-P HBL-HNS,Hebbala Bridge - Hunasuru,3,
13978,38,289-P HBL-HNS,289-P HNS-HBL,Hunasuru - Hebbala Bridge,3,
13979,38,PTH-TDL,PTH-TDL,Puttenahalli - Thindlu,3,
13980,38,PTH-TDL,TDL-PTH,Thindlu - Puttenahalli,3,
13983,38,301-T BBGM-KRP,BBGM-KRP,Bayyappanahalli Metro Station  Back Gate - Krishnaraja Pura Govt Hospital,3,
13984,38,301-T BBGM-KRP,KRPGH-BBGM,Krishnaraja Pura Govt Hospital - Bayyappanahalli Metro Station  Back Gate,3,
13985,38,GGS-2,KDGT-GSS,CS-Kodathi Gate - CS-Genius Global School Kodathi,3,
13986,38,GGS-2,GSS-KDTG,CS-Genius Global School Kodathi - CS-Kodathi Gate,3,
13987,38,170,KRM-JBS,Koramangala 1st Block - Jayanagara Bus Station,3,
13988,38,170,JBS-KRM,Jayanagara Bus Station - Koramangala 1st Block,3,
13989,38,D34-RAG,RAG-D34G,Roshan Apartment Gottigere - Depot-34 Gate,3,
13990,38,60-A,VTTMC-JNN,Vijayanagara Bus Station - 9th Block Jayanagara (40th Cross),3,
13991,38,60-A,JNN-VTTMC,9th Block Jayanagara (40th Cross) - Vijayanagara Bus Station,3,
13992,38,VTTMC-MDP-NBC,VTTMC-NBC,Vijayanagara Bus Station - Nagarabhavi Circle,3,
13993,38,VTTMC-MDP-NBC,NBC-VTTMC,Nagarabhavi Circle - Vijayanagara Bus Station,3,
13994,38,COAA-ELC,COAA-ELC,Classic Archid Apartment Kothanuru - Electronic City,3,
13995,38,COAA-ELC,ELC-COAA,Electronic City - Classic Archid Apartment Kothanuru,3,
13996,38,D34G-COAAS,D34G-COAA,Depot-34 Gate - Classic Archid Apartment Kothanuru,3,
13997,38,288-J MGRMS-NCBS,MGRMS-NCBS,MG Road Metro Station - NCBS College,3,
13998,38,288-J MGRMS-NCBS,NBCS-MGRMS,NCBS College - MG Road Metro Station,3,
13999,38,D45G-NCBS,D45G-NCBS,Depot-45 Gate - NCBS College,3,
14000,38,D45G-NCBS,NCBC-D45G,NCBS College - Depot-45 Gate,3,
14002,38,288-J MGRMS-CBL,MGRMS-CBL,MG Road Metro Station - Kodigehalli Canara Bank Colony,3,
14003,38,288-J MGRMS-CBL,CBL-MGRMS,Kodigehalli Canara Bank Colony - MG Road Metro Station,3,
14004,38,HBL-D45G,HBL-D45G,Hebbala Bridge - Depot-45 Gate,3,
14005,38,282B D52G-VNC-YHKOT,D52G-YHKOT,Depot-52 Departure - Yelahanka Old Town,3,
14006,38,282B D52G-VNC-YHKOT,YHKOT-D52G,Yelahanka Old Town - Depot-52 Departure,3,
14007,38,282B YHKOT-MSGH,YHKOT-MSGH,Yelahanka Old Town - Meesaganahalli,3,
14008,38,282B YHKOT-MSGH,MSGH-YHKOT,Meesaganahalli - Yelahanka Old Town,3,
14009,38,282B KBS-MSGH,KBS-MSGH,Kempegowda Bus Station - Meesagaanahalli,3,
14010,38,282B KBS-MSGH,MSGH-KBS,Meesagaanahalli - Kempegowda Bus Station,3,
14011,38,D52G-MSGNH,D52G-MSGNH,Meesaganahalli - Depot-52 Arrival,3,
14012,38,D52G-MSGNH,D52G-MSGNH,Depot-52 Arrival - Meesaganahalli,3,
14013,38,CSB-SNBS,CSB-SNBS,Central Silk Board - Shanthinagara Bus Station,3,
14014,38,CSB-SNBS,SNBS-CSB,Shanthinagara Bus Station - Central Silk Board,3,
14015,38,25-B SNBS-BTMS,SNBS-BTMS,Shanthinagara Bus Station - Anugraha Badavane (Bilekahalli),3,
14016,38,25-B SNBS-BTMS,BTMS-SNBS,Anugraha Badavane (Bilekahalli) - Shanthinagara Bus Station,3,
14017,38,289-P D52G-YHKOT,D52G-YHK,Depot-52 Departure - Yelahanka Old Town,3,
14018,38,289-P D52G-YHKOT,YHK-D52G,Yelahanka Old Town - Depot-52 Arrival,3,
14019,38,VNS-15,AVH-VNS,CS-Avalahalli Doddaballapura Road - CS-Vidyaniketan School Hebbala,3,
14020,38,VNS-15,VNS-AVH,CS-Vidyaniketan School Hebbala - CS-Avalahalli Doddaballapura Road,3,
14021,38,VNS-24,ABY-VNS,CS-AROMA BAKERY Yelahanka NEW Town - CS-Vidyaniketan School Hebbala,3,
14022,38,VNS-24,VNS-ABY,CS-Vidyaniketan School Hebbala - CS-AROMA BAKERY Yelahanka NEW Town,3,
14023,38,401-B VNS-HBL-YTTMC-HPN,VNS-HPN,Vidyaniketan School Hebbala - Hampinagara RPC Layout,3,
14024,38,401-B VNS-HBL-YTTMC-HPN,HPN-VNS,Hampinagara RPC Layout - Vidyaniketan School Hebbala,3,
14025,38,238-UM,KBS-UST,Kempegowda Bus Station - Ullala Satelite Town,3,
14026,38,238-UM,UST-KBS,Ullala Satelite Town - Kempegowda Bus Station,3,
14027,38,238-VM,KBS-UST,Kempegowda Bus Station - Ullala Satelite Town,3,
14028,38,238-VM,UST-KBS,Ullala Satelite Town - Kempegowda Bus Station,3,
14029,38,238-UM DPN-UST,DPN-UST,Deepanjalinagara - Ullala Satelite Town,3,
14030,38,238-UM DPN-UST,UST-DPN,Ullala Satelite Town - Deepanjalinagara,3,
14031,38,238-UM DPN-VJN-UST,DPN-UST,Deepanjalinagara - Ullala Satelite Town,3,
14032,38,238-UM DPN-VJN-UST,UST-DPN,Ullala Satelite Town - Deepanjalinagara,3,
14033,38,KLN-BCC,KLN-BCC,Kalyananagara Bus Stand - Bhartiya City Chokkanahalli,3,
14034,38,BCC-YHKOT,BCC-YHKOT,Bhartiya City Chokkanahalli - Yelahanka Old Town,3,
14035,38,VNS-23,VNS-BCC,CS-Vidyaniketan School Hebbala - CS-Bhartiya City Chokkanahalli,3,
14036,38,VNS-23,BCC-VNS,CS-Bhartiya City Chokkanahalli - CS-Vidyaniketan School Hebbala,3,
14037,38,D14G-HBL-CWL,D14G-CWL,Depot-14 Gate - Chowdary Line,3,
14039,38,ARMY--001,ARMY-CWL,CS-Army Public School Kamaraja Road - CS-Chowdary Line,3,
14040,38,300-H CWL-KBS,CWL-KBS,Chowdary Line - Kempegowda Bus Station,3,
14041,38,HSS-4,SJWA-HSS,CS-St Johns Wood Apartment Tavarekere - CS-Head Start School Kommasandra,3,
14042,38,HSS-4,HSS-SJWA,CS-Head Start School Kommasandra - CS-St Johns Wood Apartment Tavarekere,3,
14043,38,342-F SJWA-SJP,SJWA-SJP,St Johns Wood Apartment Tavarekere - Sarjapura,3,
14044,38,342-F SJWA-SJP,SJP-SJWA,Sarjapura - St Johns Wood Apartment Tavarekere,3,
14045,38,D42G-HSS,D42G-HSS,Depot-42 Gate Departure - Head Start School Kommasandra,3,
14046,38,D42G-HSS,HSS-D42G,Head Start School Kommasandra - Depot-42 Gate  Arrival,3,
14047,38,168-D KBS-SJWA,KBS-SJWA,Kempegowda Bus Station - St Johns Wood Apartment Tavarekere,3,
14048,38,168-D KBS-SJWA,SJWA-KBS,St Johns Wood Apartment Tavarekere - Kempegowda Bus Station,3,
14051,38,ARMY-1,NGVJ-AMYASC,CS-NGV Koramangala - CS-ARMY Public School ASC Center,3,
14052,38,ARMY-1,ARMYASC-NGVJ,CS-ARMY Public School ASC Center - CS-NGV Koramangala,3,
14053,38,G-2 ARMYASC-SJP,ARMYASC-SJP,ARMY Public School ASC Center - Sarjapura,3,
14054,38,G-2 ARMYASC-SJP,SJP-ARMYASC,Sarjapura - ARMY Public School ASC Center,3,
14055,38,25-H NSP-SNBS,NSP-SNBS,NS Palya - Shanthinagara Bus Station,3,
14056,38,25-H NSP-SNBS,SNBS-NSP,Shanthinagara Bus Station - NS Palya,3,
14057,38,G-2 NGVJ-SJP,NGVJ-SJP,NGV Koramangala - Sarjapura,3,
14058,38,G-2 NGVJ-SJP,SJP-NGVJ,Sarjapura - NGV Koramangala,3,
14059,38,KRMTTMC-NGV,KRMTTMC-NGV,Koramangala Bus Station - NGV Koramangala,3,
14060,38,KRMTTMC-NGV,NGV-KRMTTMC,NGV Koramangala - Koramangala Bus Station,3,
14061,38,G-2 MGR-NGV,MGRMS-NGV,MG Road Metro Station - NGV Koramangala,3,
14062,38,201 SGH-BSK-SNR,SGH-SNR,Sanjay Gandhi Hospital - Srinagara Bus Station,3,
14063,38,G-2 MGR-NGV,NGV-MGRMS,NGV Koramangala - MG Road Metro Station,3,
14064,38,201 SGH-BSK-SNR,SNR-SGH,Srinagara Bus Station - Sanjay Gandhi Hospital,3,
14065,38,ARMY-01A,NGV-ARMYASC,CS-NGV Koramangala - CS-ARMY Public School ASC Center,3,
14066,38,ARMY-01A,ARMYASC-NGV,CS-ARMY Public School ASC Center - CS-NGV Koramangala,3,
14067,38,201 ARMYASC-BGR,ARMYASC-BGR,ARMY Public School ASC Center - Beguru,3,
14068,38,201 ARMYASC-BGR,BGR-ARMYASC,Beguru - ARMY Public School ASC Center,3,
14069,38,141-K SBS-NGV,SBS-NGV,Shivajinagara Bus Station - NGV Koramangala,3,
14070,38,141-K SBS-NGV,NGV-SBS,NGV Koramangala - Shivajinagara Bus Station,3,
14071,38,141-K SBS-ARMYASC,SBS-ARMUASC,Shivajinagara Bus Station - ARMY Public School ASC Center,3,
14072,38,141-K SBS-ARMYASC,ARMYASC-SBS,ARMY Public School ASC Center - Shivajinagara Bus Station,3,
14073,38,ARMY-02,NSR-ARMY,CS-Neelasandra Bus Stand - CS-ARMY Public School ASC Center,3,
14074,38,ARMY-02,ARMY-NSR,CS-ARMY Public School ASC Center - CS-Neelasandra Bus Stand,3,
14075,38,G-2 ARMYASC-HSR KEB,ARMYASC-HSR KEB,ARMY Public School ASC Center - HSR Layout KEB,3,
14076,38,G-2 ARMYASC-HSR KEB,HSR KEB-ARMYASC,HSR Layout KEB - ARMY Public School ASC Center,3,
14077,38,171-G KBS-HSR KEB,KBS-HSR KEB,Kempegowda Bus Station - HSR Layout KEB,3,
14078,38,171-G KBS-HSR KEB,HSR KEB-KBS,HSR Layout KEB - Kempegowda Bus Station,3,
14079,38,G-2 NSR-HSR KEB,NSR-HSRKEB,Neelasandra Bus Stand - HSR Layout KEB,3,
14080,38,G-2 NSR-HSR KEB,HSR KEB-NSR,HSR Layout KEB - Neelasandra Bus Stand,3,
14081,38,171 KBS-HSR KEB,KBS-HSR KEB,Kempegowda Bus Station - HSR Layout KEB,3,
14082,38,171 KBS-HSR KEB,HSR KEB-KBS,HSR Layout KEB - Kempegowda Bus Station,3,
14083,38,ARMY-03,DMLA-ARMY,CS-Domlur Marriad Accomadation - CS-ARMY Public School ASC Center,3,
14084,38,ARMY-03,ARMYASC-DMLA,CS-ARMY Public School ASC Center - CS-Domlur Marriad Accomadation,3,
14085,38,KRMD15-DMLA,D15-DMLA,Koramangala Bus Station - Domlur Marriad Accomodation,3,
14086,38,KRMD15-DMLA,DMLA-D15,Domlur Marriad Accomodation - Koramangala Bus Station,3,
14087,38,341-A DMLA-HLR,DMLA-HLR,Domlur Marriad Accomodation - Haraluru,3,
14088,38,341-A DMLA-HLR,HLR-DMLA,Haraluru - Domlur Marriad Accomodation,3,
14089,38,ARMY-04,SSK-ARMYASC,CS-Sony World 80ft Road Koramangala - CS-ARMY Public School ASC Center,3,
14090,38,ARMY-04,ARMYASC-SSK,CS-ARMY Public School ASC Center - CS-Sony World 80ft Road Koramangala,3,
14091,38,KBS-1I KBS-ARMYASC,KBS-ARMYASC,Kempegowda Bus Station - ARMY Public School ASC Center,3,
14092,38,KBS-1I KBS-ARMYASC,ARMYASC-KBS,ARMY Public School ASC Center - Kempegowda Bus Station,3,
14093,38,ARMY-04A,SSK-ARMYASC,CS-Sony World 80ft Road Koramangala - CS-ARMY Public School ASC Center,3,
14094,38,ARMY-04A,ARMYASC-SSK,CS-ARMY Public School ASC Center - CS-Sony World 80ft Road Koramangala,3,
14095,38,360-K ARMYASC-ATB,ARMYASC-ATB,ARMY Public School ASC Center - Attibele Bus Stand,3,
14096,38,360-K ARMYASC-ATB,ATB-ARMYASC,Attibele Bus Stand - ARMY Public School ASC Center,3,
14097,38,BSK-JNN,BSK-JNN,Banashankari Bus Station - 9th Block Jayanagara (40th Cross),3,
14098,38,BSK-JNN,JNN-BSK,9th Block Jayanagara (40th Cross) - Banashankari Bus Station,3,
14099,38,D34-JSD,D34G-JSD,Depot-34 Kottanur - Jambu Savari Dinne,3,
14100,38,D34-JSD,JSD-D34G,Jambu Savari Dinne - Depot-34 Kottanur,3,
14101,38,25B-BSK-BTMS,25B-BSK-BTMS,Banashankari Bus Station - Mahadeshwara Nagara,3,
14102,38,25-B AGL-BSK-DOWN,25B-AGL-BSK,Anugraha Badavane (Bilekahalli) - Banashankari Bus Station,3,
14103,38,25-B AGL-BSK-DOWN,25-B AGL-BSK,Banashankari Bus Station - Anugraha Badavane (Bilekahalli),3,
14104,38,327 KMT-DMLA,KMT-DMLA,KR Market - Domlur Marriad Accomodation,3,
14105,38,327 KMT-DMLA,DMLA-KMT,Domlur Marriad Accomodation - KR Market,3,
14106,38,327-B DMLA-KMT,DMLA-KMT,Domlur Marriad Accomodation - KR Market (Kalasipalya),3,
14107,38,SCS-12,KGR-SCS,CS-Kengeri Bus Stand - CS-St Clare School,3,
14108,38,SCS-12,SCS-KGN,CS-St Clare School - CS-Kengeri Bus Stand,3,
14109,38,SCS-VSRL,SCS-VSRL,St Clare School - 1st Block Vishweshwaraiah Layout,3,
14110,38,410-AB BSK-8MILEDSH,BSK-8MILEDSH,Banashankari Bus Station - 8th Mile Dasarahalli,3,
14111,38,410-AB BSK-8MILEDSH,8MILEDSH-BSK,8th Mile Dasarahalli - Banashankari Bus Station,3,
14112,38,KVUL-1,KVUL-CWL,CS-Kendriya Vidyalaya Halasuru (MEGC) - CS-Chowdary Line,3,
14113,38,KVUL-1,CWL-KVUL,CS-Chowdary Line - CS-Kendriya Vidyalaya Halasuru (MEGC),3,
14114,38,Chakra-16A KVUL-DNK,KVUL-DNK,Kendriya Vidyalaya Halasuru (MEGC) - Dodda Nekkundi,3,
14115,38,300 KRPGH-CWL,KRPGH-CWL,Krishnaraja Pura Govt Hospital - Chowdary Line,3,
14116,38,15E-KMT-BSK,15E-KMT-BSK,KR Market - Banashankari Bus Station,3,
14117,38,225-P BRN-JNK-KMT,BRN-KMT,Bangarappa Nagara - KR Market (Kalasipalya),3,
14118,38,300 D14G-CWL,D14G-CWL,Depot-14 Gate - Chowdary Line,3,
14119,38,300 KBS-CWL,KBS-CWL,Kempegowda Bus Station - Chowdary Line,3,
14120,38,300 KBS-CWL,CWL-KBS,Chowdary Line - Kempegowda Bus Station,3,
14121,38,285 KBS-ARMYPR,KBS-ARMYPR,Kempegowda Bus Station - ARMY PUBLIC SCHOOL (Parachute Regiment),3,
14122,38,285 KBS-ARMYPR,ARMYPR-KBS,ARMY PUBLIC SCHOOL (Parachute Regiment) - Kempegowda Bus Station,3,
14123,38,ARMY-001,CWL-ARMY,CS-Chowdary Line - CS-ARMY PUBLIC SCHOOL (Parachute Regiment),3,
14124,38,ARMY-001,ARMY-CWL,CS-ARMY PUBLIC SCHOOL (Parachute Regiment) - CS-Chowdary Line,3,
14125,38,SBS-ARMYPR,SBS-ARMYPR,Shivajinagara Bus Station - ARMY PUBLIC SCHOOL (Parachute Regiment),3,
14126,38,SBS-ARMYPR,ARMYPR-SBS,ARMY PUBLIC SCHOOL (Parachute Regiment) - Shivajinagara Bus Station,3,
14127,38,ARMY-KOGILU-YHKOT,ARMY-SBS-KOGILU-YHK,Army Public School Kamaraja Road - Yelahanka Old Town,3,
14128,38,323DN-SJP-JYM-KHG,323DN-SJP-JYM-KHG,Sarjapura - Kodihalli,3,
14130,38,323DN-SJP-JYM-KHG,323DN-KHG-JYM-SJP,Kodihalli - Sarjapura,3,
14131,38,323DN-KHG-D41,323DN-KHG-D41,Kodihalli - Depot-41 Gate,3,
14132,38,DSIT-1,DSIT-DSATM,CS-Dayananda Sagar College Banashankari - CS-Dayanand Sagar College Kanakapura Road,3,
14133,38,DSIT-1,DSATM-DSIT,CS-Dayanand Sagar College Kanakapura Road - CS-Dayananda Sagar College Banashankari,3,
14134,38,MF-43,KKC-KKC,Konanakunte Cross - Konanakunte Cross,3,
14135,38,MF-43A,KKC-KKC,Konanakunte Cross - Konanakunte Cross,3,
14136,38,MF-35,KGR-GTJN,Kengeri Bus Station - Gottigere Nice Road Junction,3,
14137,38,MF-35,GTJN-KGR,Gottigere Nice Road Junction - Kengeri Bus Station,3,
14138,38,222-K KHBQ-VSD Flyover,KHBQ-VSD,Shirke KHB Quarters - Vidhana Soudha Karnataka High Court,3,
14139,38,222-K KHBQ-VSD Flyover,VSD-KHBQ,Vidhana Soudha Karnataka High Court - Shirke KHB Quarters,3,
14140,38,500-D BEML-TNF-CSB,BEML-CSB,BEML Factory - Central Silk Board,3,
14141,38,500-D BEML-TNF-CSB,CSB-BEML,Central Silk Board - BEML Factory,3,
14142,38,KLN-SMVT-D06G,KLN-D06G,Kalyananagara Bus Stand - Depot-06 Gate,3,
14143,38,KLN-SMVT-D06G,D06G-KLN,Depot-06 Gate - Kalyananagara Bus Stand,3,
14144,38,OASIS-KRPGH,OASIS-KRPGH,Oasis School - Krishnaraja Pura Govt Hospital,3,
14145,38,OASIS-KRPGH,KRPGH-OASIS,Krishnaraja Pura Govt Hospital - Oasis School,3,
14146,38,OASIS-BEL,OASIS-BEL,Oasis School - BEL Circle,3,
14147,38,OASIS-BEL,BEL-OASIS,BEL Circle - Oasis School,3,
14148,38,80-A KBS-NLO-D31G,KBS-D31G,Kempegowda Bus Station - Depot-31 Gate,3,
14149,38,80-A KBS-NLO-D31G,D31G-KBS,Depot-31 Gate - Kempegowda Bus Station,3,
14150,38,D27G-ANKL,D27G-ANKL,Depot-27 Gate - Anekal,3,
14151,38,342 D42G-PRP,D42G-PRP,Depot-42 Gate Departure - Parangipalya,3,
14152,38,342 D42G-PRP,PRP-D42G,Parangipalya - Depot-42 Gate  Arrival,3,
14155,38,MF-1F D6G-RMN,D6G-RMN,Depot-06 Gate - Rameshnagara,3,
14156,38,MF-1F D6G-RMN,RMN-D6G,Rameshnagara - Depot-06 Gate,3,
14157,38,342F PGP-VSD,PGP-VSD,Parangipalya - Vidhana Soudha Karnataka High Court,3,
14158,38,342F PGP-VSD,VSD-PGP,Vidhana Soudha Karnataka High Court - Parangipalya,3,
14160,38,285 SBS-MKC-PTLM,PTLM-MKC-SBS,Patalamma Temple - Shivajinagara Bus Station,3,
14162,38,285 SBS-MKC-DDP,SBS-MKC-DDP,Shivajinagara Bus Station - Doddaballapura Bus Stand,3,
14163,38,285 SBS-MKC-PTLM,SBS-MKC-PTML,Shivajinagara Bus Station - Patalamma Temple,3,
14164,38,285 SBS-MKC-DDP,DDP-MKC-SBS,Doddaballapura Bus Stand - Shivajinagara Bus Station,3,
14165,38,D12-KGR,D12-KGR,Depot-12 Kengeri - Kengeri Bus Station,3,
14166,38,D12-KGR,KGR-D12,Kengeri Bus Station - Depot-12 Kengeri,3,
14167,38,D09-ISROOJ,BMT09-ISROOJ,Depot-09 Peenya - ISRO Quarters Jalahalli,3,
14168,38,D09-ISROOJ,ISROOJ-BMT09,ISRO Quarters Jalahalli - Depot-09 Peenya,3,
14169,38,306-M PURA-KBS,306-M PURA-KBS,Pura - Kempegowda Bus Station,3,
14170,38,410-K BSK-VDN,BSK-VDN,Banashankari Bus Station - Vidyamanyanagara,3,
14171,38,410-K BSK-VDN,VDN-BSK,Vidyamanyanagara - Banashankari Bus Station,3,
14172,38,HAL PV-10,HAL PV-10,CS-HAL LCA - CS-Vidyamanyanagara,3,
14173,38,HAL PV-10,HAL PV-10,CS-Vidyamanyanagara - CS-HAL LCA,3,
14174,38,410-K PSS-HAL LCA,PSS-HAL LCA,Peenya 2nd Stage - HAL LCA,3,
14175,38,410-K PSS-HAL LCA,HAL LCA-PSS,HAL LCA - Peenya 2nd Stage,3,
14176,38,410-K HAL LCA-BSK,HAL LCA-BSK,HAL LCA - Banashankari Bus Station,3,
14177,38,410-K HAL LCA-BSK,BSK-HAL LCA,Banashankari Bus Station - HAL LCA,3,
14178,38,VDN-PSS,VDN-PSS,Vidyamanyanagara - Peenya 2nd Stage,3,
14179,38,VDN-PSS,PSS-VDN,Peenya 2nd Stage - Vidyamanyanagara,3,
14180,38,KLN-GNP,GVP-KLN,Govindapura - Kalyananagara Bus Stand,3,
14181,38,289-R,YHKOT-BGR,Yelahanka Old Town - Bagalur,3,
14182,38,289-R,BGR-YHKOT,Bagalur - Yelahanka Old Town,3,
14183,38,412-H,HNRC-ISRO,Hennur Cross - ISRO Layout,3,
14184,38,412-H,ISRO-HNRC,ISRO Layout - Hennur Cross,3,
14185,38,412,CSB-KLN,Central Silk Board - Kalyananagara Bus Stand,3,
14186,38,412,KLN-CSB,Kalyananagara Bus Stand - Central Silk Board,3,
14187,38,412 KLN-BRAB DMLR,KLN-DRAB,Kalyananagara Bus Stand - Dr BR Ambedkar Bus Terminal (Domlur),3,
14188,38,412 KLN-BRAB DMLR,BRAD-KLN,Dr BR Ambedkar Bus Terminal (Domlur) - Kalyananagara Bus Stand,3,
14189,38,412 KLN-BSK,KLN-BSK,Kalyananagara Bus Stand - Banashankari Bus Station,3,
14190,38,412 KLN-BSK,BSK-KLN,Banashankari Bus Station - Kalyananagara Bus Stand,3,
14191,38,OASIS-2A,OASIS-VCH,CS-Oasis School - CS-V CARE HOSPITAL,3,
14192,38,OASIS-2A,VCH-OASIS,CS-V CARE HOSPITAL - CS-Oasis School,3,
14193,38,SBS-VCH,SBS-VCH,Shivajinagara Bus Station - V CARE HOSPITAL,3,
14194,38,VCH-HBLB,VCH-HBLB,V CARE HOSPITAL - Hebbala Bridge,3,
14195,38,227-P KBS-KSP,KBS-KSP,Kempegowda Bus Station - Kadusiddanapalya,3,
14196,38,227-P KBS-KSP,KSP-KBS,Kudusiddanapalya - Kempegowda Bus Station,3,
14197,38,227-P KMT-KSP,KMT-KSP,KR Market (Kalasipalya) - Kadusiddanapalya,3,
14198,38,227-P KMT-KSP,KSP-KMT,Kudusiddanapalya - KR Market (Kalasipalya),3,
14199,38,366-KA D34G-MRD,D34G-MRD,Depot-34 Gate - Mutturayanaswamy Doddy,3,
14200,38,366-KA D34G-MRD,MRD-D34G,Mutturayanaswamy Doddy - Depot-34 Gate,3,
14201,38,371-D KMT-KGP,KMT-KGP,KR Market (Kalasipalya) - Kaggalipura,3,
14202,38,371-D KMT-KGP,KGP-KMT,Kaggalipura - KR Market (Kalasipalya),3,
14203,38,366-N D34G-GDH,D34G-GDH,Depot-34 Gate - Giddenahalli,3,
14204,38,366-N D34G-GDH,GDH-D34G,Giddenahalli - Depot-34 Gate,3,
14205,38,366-N D34G-KMT,D34G-KMT,Depot-34 Gate - KR Market (Kalasipalya),3,
14206,38,366-N D34G-KMT,KMT-D34G,KR Market (Kalasipalya) - Depot-34 Gate,3,
14207,38,366 D34-NSR,D34G-NSR,Depot-34 Gate - Nosenuru,3,
14208,38,366 D34-NSR,NSR-D34G,Nosenuru - Depot-34 Gate,3,
14209,38,370-B D34G-KRTD,D34G-KRTD,Depot-34 Gate - KoratagereDoddy Bannerughatta,3,
14210,38,370-B D34G-KRTD,KRTD-D34G,KoratagereDoddy Bannerughatta - Depot-34 Gate,3,
14211,38,370-E D34G-RND,D34G-RND,Depot-34 Gate - Ramanayakana Doddy,3,
14212,38,370-E D34G-RND,RND--D34G,Ramanayakana Doddy - Depot-34 Gate,3,
